,URL,code postal,adresse,prix £,surface m2,Enchère ou vente,Etat neuf ou ancien,Nombre de chambres,Nombre de SDB,Nombre de séjour,Description,Type bien,Aide
2943,https://www.zoopla.co.uk//for-sale/details/54293757?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,SE6,"Hazelbank Road, Catford, London SE6",600000,NA,vente,A,3,1,1,3 bed property for sale,Maison avec jardin,NA
2944,https://www.zoopla.co.uk//for-sale/details/54293747?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,RM1,"Mcintosh Road, Romford RM1",600000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA
2945,https://www.zoopla.co.uk//for-sale/details/45561332?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,KT19,"First Avenue, Ewell, Surrey KT19",525000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
2946,https://www.zoopla.co.uk//for-sale/details/54293723?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,SW20,"Elm Walk, London SW20",675000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
2947,https://www.zoopla.co.uk//for-sale/details/54293714?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,E1,"Louise De Marillac, Smithy Street, Whitechapel, London E1",400000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
2948,https://www.zoopla.co.uk//for-sale/details/54293696?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,CR4,"Inglemere Road, Mitcham CR4",395000,NA,vente,A,1,1,1,1 bed maisonette for sale,Maisonette,NA
2949,https://www.zoopla.co.uk//new-homes/details/54267061?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,SW1V,"Sutherland Street, London SW1V",1350000,71.628213,vente,N,2,1,1,2 bed flat for sale,Appartement,NA
2950,https://www.zoopla.co.uk//for-sale/details/54293680?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,W9,"Wellesley Court, London W9",419950,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
2951,https://www.zoopla.co.uk//for-sale/details/54293661?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,HA0,"St Annes Road, Wembley HA0",475000,NA,vente,A,3,2,1,3 bed terraced house for sale,Maison,NA
2952,https://www.zoopla.co.uk//for-sale/details/54293664?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,E13,"Grange Road, London E13",220000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
2953,https://www.zoopla.co.uk//for-sale/details/54293611?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,NW10,"Furness Road, Kensal Green, London NW10",875000,NA,vente,A,3,2,1,3 bed terraced house for sale,Maison,NA
2954,https://www.zoopla.co.uk//for-sale/details/54293606?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,NW10,"Stonebridge Park, Stonebridge, London NW10",225000,46.172791,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
2955,https://www.zoopla.co.uk//for-sale/details/50949457?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,EN5,"Richmond Road, Barnet EN5",395000,85.00624499999999,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
2956,https://www.zoopla.co.uk//for-sale/details/54293622?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,E8,"Ridley Road, London E8",585000,60,vente,A,2,2,1,2 bed maisonette for sale,Maisonette,NA
2957,https://www.zoopla.co.uk//for-sale/details/54293601?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,W5,"Fowlers Walk, Brentham Garden Estate, Ealing, London W5",950000,NA,vente,A,3,1,1,3 bed property for sale,Maison avec jardin,NA
2958,https://www.zoopla.co.uk//for-sale/details/54293589?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,SW6,"Anselm Road, Fulham, London SW6",550000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
2959,https://www.zoopla.co.uk//for-sale/details/54293588?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,SW6,"Anselm Road, Fulham, London SW6",550000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
2960,https://www.zoopla.co.uk//for-sale/details/54293594?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,KT6,"Ewell Road, Surbiton KT6",525000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
2961,https://www.zoopla.co.uk//for-sale/details/54293567?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,"Ig1,","Sunnymede Drive, Gants Hill, Barkingside, Ig2, Ig5 IG6, Ig1,",775000,NA,vente,A,5,2,1,5 bed semi-detached house for sale,Maison,NA
2962,https://www.zoopla.co.uk//for-sale/details/54293547?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,N5,"Aubert Park, London N5",2750000,267.467737,vente,A,5,3,2,5 bed semi-detached house for sale,Maison,NA
2963,https://www.zoopla.co.uk//for-sale/details/54293551?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,N7,"Eden Grove, London N7",685000,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
2964,https://www.zoopla.co.uk//for-sale/details/54293549?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,HA5,"Granville Place, Pinner HA5",400000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
2965,https://www.zoopla.co.uk//for-sale/details/54293521?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,NW4,"Great North Way, London NW4",735000,NA,vente,A,4,1,2,4 bed semi-detached house for sale,Maison,NA
2966,https://www.zoopla.co.uk//new-homes/details/54293501?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,SW17,"Balham High Road, London SW17",875000,NA,vente,N,3,2,1,3 bed flat for sale,Appartement,NA
2967,https://www.zoopla.co.uk//for-sale/details/54293503?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,SW4,"Abbeville Road, London SW4",650000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
2968,https://www.zoopla.co.uk//for-sale/details/54293505?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,TW11,"Cedar Road, Teddington TW11",1350000,NA,vente,A,4,2,1,4 bed terraced house for sale,Maison,NA
2969,https://www.zoopla.co.uk//for-sale/details/54293462?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,E11,"Millais Road, Leyton E11",415000,NA,vente,A,3,2,NA,3 bed flat for sale,Appartement,NA
2970,https://www.zoopla.co.uk//new-homes/details/54293427?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,N4,"Goodwin Street, Finsbury Park N4",772500,78.96755,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
2971,https://www.zoopla.co.uk//for-sale/details/54293477?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,NW6,"Mill Lane, London NW6",800000,NA,vente,A,2,1,1,2 bed property for sale,Maison avec jardin,NA
2972,https://www.zoopla.co.uk//for-sale/details/54293466?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,W12,"Becklow Road, London W12",999950,NA,vente,A,4,2,1,4 bed terraced house for sale,Maison,NA
2973,https://www.zoopla.co.uk//for-sale/details/54293457?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,E11,"Whipps Cross Road, London E11",345000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
2974,https://www.zoopla.co.uk//for-sale/details/54293447?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,SE28,"Newmarsh Road, Thamesmead SE28",350000,NA,vente,A,3,2,1,3 bed semi-detached house for sale,Maison,NA
2975,https://www.zoopla.co.uk//for-sale/details/54293435?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,N16,"Pellerin Road, Stoke Newington, London N16",1175000,155,vente,A,3,2,1,3 bed terraced house for sale,Maison,NA
2976,https://www.zoopla.co.uk//new-homes/details/54293429?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,E14,"25th Floor, South Quay Plaza E14",1100000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
2977,https://www.zoopla.co.uk//for-sale/details/54293390?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,NW9,"Rookery Close, London NW9",750000,134.988059,vente,A,4,3,1,4 bed semi-detached house for sale,Maison,NA
2978,https://www.zoopla.co.uk//new-homes/details/54293354?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,DA15,"Rutland Avenue, Sidcup DA15",600000,NA,vente,N,4,2,2,4 bed bungalow for sale,Bungalow,NA
2979,https://www.zoopla.co.uk//for-sale/details/54293365?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,E11,"Pretoria Road, Leytonstone E11",725000,NA,vente,A,3,1,NA,3 bed terraced house for sale,Maison,NA
2980,https://www.zoopla.co.uk//for-sale/details/54293330?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,E11,"Harrow Road, London E11",NA,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
2981,https://www.zoopla.co.uk//for-sale/details/54293311?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,CR7,"Geneva Road, Thornton Heath CR7",380000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
2982,https://www.zoopla.co.uk//for-sale/details/53174223?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,SM2,"Devonshire Road, Sutton, Surrey SM2",280000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
2983,https://www.zoopla.co.uk//for-sale/details/54293303?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,CR4,"Talbot Close, Mitcham CR4",325000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
2984,https://www.zoopla.co.uk//for-sale/details/54293287?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,TW14,"Nursery Close, Feltham TW14",425000,NA,vente,A,3,2,1,3 bed end terrace house for sale,Maison,NA
2985,https://www.zoopla.co.uk//for-sale/details/54293282?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,EN5,"Manor Road, Barnet, London EN5",950000,NA,vente,A,4,2,1,4 bed detached house for sale,Maison,NA
2986,https://www.zoopla.co.uk//for-sale/details/54293261?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,HA2,"Blenheim Road, North Harrow, Harrow HA2",675000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
2987,https://www.zoopla.co.uk//new-homes/details/54293128?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,N4,"Goodwin Street, London N4",1202500,128.020334,vente,N,3,2,NA,3 bed flat for sale,Appartement,NA
2988,https://www.zoopla.co.uk//for-sale/details/54293254?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,SW5,"West Cromwell Road, London SW5",425000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
2989,https://www.zoopla.co.uk//for-sale/details/54293249?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,NW1,"Baker Street, London NW1",2250000,157.191876,vente,A,3,2,2,3 bed flat for sale,Appartement,NA
2990,https://www.zoopla.co.uk//for-sale/details/54293228?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,W4,"Clovelly Road, London W4",680000,NA,vente,A,2,1,2,2 bed flat for sale,Appartement,NA
2991,https://www.zoopla.co.uk//for-sale/details/54293210?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,E4,"Royston Avenue, London E4",525000,NA,vente,A,5,2,2,5 bed property for sale,Maison avec jardin,NA
2992,https://www.zoopla.co.uk//for-sale/details/54293201?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,SE23,"Brockley View, London SE23",475000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
2993,https://www.zoopla.co.uk//for-sale/details/54293177?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,NW1,"Transept Street, London NW1",1075000,145.021583,vente,A,4,2,1,4 bed flat for sale,Appartement,NA
2994,https://www.zoopla.co.uk//new-homes/details/54293140?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,N4,"Goodwin Street, London N4",857500,82.962379,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
2995,https://www.zoopla.co.uk//for-sale/details/54293159?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,N7,"Mackenzie Road, London N7",395000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
2996,https://www.zoopla.co.uk//for-sale/details/54293144?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,EC2Y,"Moor Lane, London EC2Y",800000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
2997,https://www.zoopla.co.uk//for-sale/details/54293138?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,EN1,"Cosmopolitan Court, Enfield EN1",300000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
2998,https://www.zoopla.co.uk//for-sale/details/48273694?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,E12,"Rosebery Avenue, Manor Park E12",425000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
2999,https://www.zoopla.co.uk//new-homes/details/53557244?search_identifier=25971fe6e2637a7010d0b8b56ed1cfc2,N4,"Goodwin Street, London N4",797500,82.962379,vente,N,2,1,NA,2 bed flat for sale,Appartement,NA
3000,https://www.zoopla.co.uk//new-homes/details/54293103?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,E4,"Larkshall Road, London E4",345000,50.817941,vente,N,1,1,NA,1 bed flat for sale,Appartement,Help to buy
3001,https://www.zoopla.co.uk//for-sale/details/54293058?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SW3,"Mulberry Close, Beaufort Street, London SW3",280000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
3002,https://www.zoopla.co.uk//for-sale/details/54292970?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,TW14,"Grovestile Waye, Feltham TW14",460000,NA,vente,A,5,3,2,5 bed terraced house for sale,Maison,NA
3003,https://www.zoopla.co.uk//for-sale/details/54292958?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SW17,"Deeside Road, London SW17",600000,86,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
3004,https://www.zoopla.co.uk//for-sale/details/54292917?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,DA5,"Hurst Road, Bexley, Kent DA5",485000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA
3005,https://www.zoopla.co.uk//for-sale/details/54292881?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,NW10,"Chamberlayne Road, Kensal Rise NW10",1199950,NA,vente,A,3,2,2,3 bed terraced house for sale,Maison,NA
3006,https://www.zoopla.co.uk//for-sale/details/54292875?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,NW2,"Johnston Terrace, Cricklewood, London NW2",485000,NA,vente,A,3,1,2,3 bed end terrace house for sale,Maison,NA
3007,https://www.zoopla.co.uk//for-sale/details/54292888?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,W11,"Chepstow Crescent, Notting Hill W11",999950,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
3008,https://www.zoopla.co.uk//for-sale/details/54292867?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,NW1,"Princess Road, Primrose Hill, London NW1",1000000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
3009,https://www.zoopla.co.uk//for-sale/details/54292863?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,IG1,"Heron Court, Ilford IG1",135000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,NA
3010,https://www.zoopla.co.uk//for-sale/details/54292854?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,CR0,"Elgin Road, Addiscombe, Croydon CR0",250000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
3011,https://www.zoopla.co.uk//for-sale/details/54292825?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SW18,"Earls Mews, Winfrith Road, London SW18",550000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
3012,https://www.zoopla.co.uk//for-sale/details/54292784?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,E12,"Gladding Road, London E12",360000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
3013,https://www.zoopla.co.uk//for-sale/details/54292773?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,E17,"Shrubland Road, London E17",825000,NA,vente,A,4,2,1,4 bed terraced house for sale,Maison,NA
3014,https://www.zoopla.co.uk//for-sale/details/54292700?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,TW1,"Mallard Place, Twickenham TW1",NA,NA,vente,A,4,3,1,4 bed property for sale,Maison avec jardin,NA
3015,https://www.zoopla.co.uk//for-sale/details/54292678?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,UB2,"Lea Road, Southall UB2",NA,83.6127,vente,A,3,1,2,3 bed end terrace house for sale,Maison,NA
3016,https://www.zoopla.co.uk//for-sale/details/54292668?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,E17,"Thomas Jacomb Place, London E17",415000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
3017,https://www.zoopla.co.uk//for-sale/details/54292661?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SE9,"Mulberry Place, London SE9",270000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,Help to buy
3018,https://www.zoopla.co.uk//new-homes/details/54292667?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,W13,"Manor Road, London W13",610000,82.126252,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA
3019,https://www.zoopla.co.uk//for-sale/details/54292641?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,WC1N,"John Street, London WC1N",2200000,125.883565,vente,A,3,3,3,3 bed mews house for sale,Maison,NA
3020,https://www.zoopla.co.uk//for-sale/details/47219916?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,W5,"Liverpool Road, Ealing W5",1625000,219.715595,vente,A,6,2,2,6 bed semi-detached house for sale,Maison,NA
3021,https://www.zoopla.co.uk//for-sale/details/54292639?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SW7,"Ennismore Gardens, London SW7",2950000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
3022,https://www.zoopla.co.uk//for-sale/details/54292625?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,KT5,"Parkside Crescent, Surbiton KT5",750000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA
3023,https://www.zoopla.co.uk//for-sale/details/54292608?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SW19,"Palestine Grove, Colliers Wood, London SW19",575000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
3024,https://www.zoopla.co.uk//new-homes/details/54292611?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,N20,"Whetstone Square, High Road, Whetstone N20",1275000,NA,vente,N,4,3,1,4 bed terraced house for sale,Maison,NA
3025,https://www.zoopla.co.uk//for-sale/details/54292579?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SM6,"Lindbergh Road, Wallington SM6",330000,NA,vente,A,2,1,1,2 bed terraced house for sale,Maison,NA
3026,https://www.zoopla.co.uk//new-homes/details/54292581?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,N4,"Fonthill Road, London N4",775000,82.033349,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
3027,https://www.zoopla.co.uk//new-homes/details/54292568?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SW8,"Embassy Works, Lawn Lane, Vauxhall, London SW8",595000,52.02568,vente,N,1,1,1,1 bed flat for sale,Appartement,NA
3028,https://www.zoopla.co.uk//for-sale/details/54292554?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SE18,"Alliance Road, London SE18",440000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA
3029,https://www.zoopla.co.uk//for-sale/details/54292540?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,KT2,"Richmond Road, Kingston Upon Thames KT2",475000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
3030,https://www.zoopla.co.uk//for-sale/details/54292510?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SM3,"Hemingford Road, Sutton SM3",379000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
3031,https://www.zoopla.co.uk//for-sale/details/54292505?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,W9,"Fernhead Road, London W9",475000,NA,vente,A,2,1,2,2 bed flat for sale,Appartement,NA
3032,https://www.zoopla.co.uk//for-sale/details/54292506?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,W2,"Talbot Road, London W2",1050000,NA,vente,A,2,2,NA,2 bed maisonette for sale,Maisonette,NA
3033,https://www.zoopla.co.uk//new-homes/details/54292498?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,N4,"Fonthill Road, London N4",780000,82.033349,vente,N,2,2,1,2 bed flat for sale,Appartement,NA
3034,https://www.zoopla.co.uk//for-sale/details/54292490?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,KT5,"Tolworth Rise South, Surbiton KT5",239950,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
3035,https://www.zoopla.co.uk//for-sale/details/52091568?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,EN6,"Hill Rise, Cuffley EN6",1349995,185.806,vente,A,4,2,4,4 bed detached house for sale,Maison,NA
3036,https://www.zoopla.co.uk//new-homes/details/52214319?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SE26,"""Townhouses"" at Wells Park Place, Exeter Place, Sydenham SE26",1170000,NA,vente,N,4,NA,3,4 bed property for sale,Maison avec jardin,NA
3037,https://www.zoopla.co.uk//new-homes/details/52214320?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SE26,"""Townhouses"" at Wells Park Place, Exeter Place, Sydenham SE26",1200000,NA,vente,N,4,NA,3,4 bed property for sale,Maison avec jardin,NA
3038,https://www.zoopla.co.uk//for-sale/details/48439734?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,N10,"Queens Avenue, London N10",715000,91.97397,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
3039,https://www.zoopla.co.uk//new-homes/details/54292469?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,EN5,"Moxon Street, Barnet, Hertfordshire EN5",700000,NA,vente,N,3,2,1,3 bed end terrace house for sale,Maison,NA
3040,https://www.zoopla.co.uk//for-sale/details/54292460?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SE16,"Cranswick Road, London SE16",525000,NA,vente,A,2,1,1,2 bed property for sale,Maison avec jardin,NA
3041,https://www.zoopla.co.uk//for-sale/details/54292452?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,EN4,"Avondale Avenue, Barnet, Hertfordshire EN4",725000,NA,vente,A,5,2,3,5 bed semi-detached house for sale,Maison,NA
3042,https://www.zoopla.co.uk//for-sale/details/54292439?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,UB3,"Halsway, Hayes UB3",415000,NA,vente,A,4,1,1,4 bed semi-detached house for sale,Maison,NA
3043,https://www.zoopla.co.uk//for-sale/details/54292444?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,BR6,"Sevenoaks Road, Orpington, Kent BR6",300000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA
3044,https://www.zoopla.co.uk//for-sale/details/54292424?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SM3,"Beeches Road, Sutton SM3",425000,NA,vente,A,2,NA,1,2 bed semi-detached house for sale,Maison,NA
3045,https://www.zoopla.co.uk//for-sale/details/54292405?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,DA5,"Maiden Erlegh Avenue, Bexley DA5",460000,NA,vente,A,4,2,1,4 bed town house for sale,Maison,NA
3046,https://www.zoopla.co.uk//for-sale/details/54292404?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,NW3,"Buckland Crescent, Belsize Park NW3",1275000,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA
3047,https://www.zoopla.co.uk//for-sale/details/54292387?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SW16,"Pinfold Road, London SW16",350000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
3048,https://www.zoopla.co.uk//for-sale/details/54292362?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,N7,"Parkhurst Road, London N7",535000,NA,vente,A,3,1,1,3 bed flat for sale,Appartement,NA
3049,https://www.zoopla.co.uk//for-sale/details/54292360?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SW2,"Branksome Road, London SW2",350000,31,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
3050,https://www.zoopla.co.uk//for-sale/details/54292343?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,E14,"Fairmont Avenue, London E14",400000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
3051,https://www.zoopla.co.uk//for-sale/details/54292341?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,N21,"Carpenter Gardens, London N21",520000,NA,vente,A,3,NA,NA,3 bed end terrace house for sale,Maison,NA
3052,https://www.zoopla.co.uk//for-sale/details/54292331?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,NW6,"Glengall Road, London NW6",599950,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA
3053,https://www.zoopla.co.uk//for-sale/details/54292279?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,TW8,"Laval House, Great West Quarter, Brentford TW8",335000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
3054,https://www.zoopla.co.uk//for-sale/details/54292255?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,CR0,"St. Saviours Road, Croydon CR0",480000,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA
3055,https://www.zoopla.co.uk//for-sale/details/51277555?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,E17,"Macdonald Road, Walthamstow E17",495000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA
3056,https://www.zoopla.co.uk//for-sale/details/45684582?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,HA5,"Gladsdale Drive, Eastcote, Pinner HA5",650000,NA,vente,A,3,1,2,3 bed detached house for sale,Maison,NA
3057,https://www.zoopla.co.uk//for-sale/details/54292206?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,N16,"Guinness Trust, Stamford Hill, London N16",300000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA
3058,https://www.zoopla.co.uk//for-sale/details/54292200?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,NW9,"52 Aerodrome Road, Colindale NW9",430000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA
3059,https://www.zoopla.co.uk//for-sale/details/54292063?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,W7,"Cherington Road, London W7",400000,NA,vente,A,1,NA,NA,1 bed flat for sale,Appartement,Help to buy
3060,https://www.zoopla.co.uk//for-sale/details/54292046?search_identifier=ae19cf55e1b8f615f85bc82ca1b01fb1,SE8,"Staunton Street, London SE8",335000,NA,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA
