,URL,ville,code postal,prix £,surface m2,Enchère ou vente,Etat neuf ou ancien,Nombre de chambres,Nombre de SDB,Nombre de séjour,Description,Type bien,Aide,adresse
1293,https://www.zoopla.co.uk//for-sale/details/54165354,Upminster,RM14,300000,NA,vente,A,3,2,2,3 bed maisonette for sale,Maisonette,NA,"Roseberry Gardens, Upminster RM14"
1294,https://www.zoopla.co.uk//for-sale/details/54165323,Croydon,CR0,400000,NA,vente,A,2,1,2,2 bed terraced house for sale,Maison,NA,"Exeter Road, Croydon CR0"
1295,https://www.zoopla.co.uk//for-sale/details/54165314,Sutton,SM3,600000,NA,vente,A,3,1,1,3 bed end terrace house for sale,Maison,NA,"Kenley Walk, North Cheam, Sutton SM3"
1296,https://www.zoopla.co.uk//for-sale/details/54165308,Londres,E11,750000,NA,vente,A,3,1,1,3 bed end terrace house for sale,Maison,NA,"Cowley Road, London E11"
1297,https://www.zoopla.co.uk//for-sale/details/54165278,Londres,E6,350000,NA,vente,A,NA,NA,NA,Property for sale,Maison avec jardin,NA,"White Horse Road, East Ham E6"
1298,https://www.zoopla.co.uk//for-sale/details/54165270,Surbiton,KT6,450000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Lovelace Gardens, Surbiton KT6"
1299,https://www.zoopla.co.uk//for-sale/details/54165271,Londres,NW3,375000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Finchley Road, London NW3"
1300,https://www.zoopla.co.uk//for-sale/details/54165252,Londres,N17,10000,NA,vente,A,NA,NA,NA,Land for sale,Terrain,NA,"Kings Road, Tottenham N17"
1301,https://www.zoopla.co.uk//for-sale/details/54165254,Orpington,BR5,325000,NA,vente,A,2,1,1,2 bed terraced house for sale,Maison,NA,"Lower Road, St. Mary Cray, Orpington BR5"
1302,https://www.zoopla.co.uk//for-sale/details/54165257,Londres,E4,10000,NA,vente,A,NA,NA,NA,Parking/garage for sale,Garage/parking,NA,"Woodland Road, Chingford E4"
1303,https://www.zoopla.co.uk//for-sale/details/54165239,Londres,N19,1500000,NA,vente,A,4,2,1,4 bed property for sale,Maison avec jardin,NA,"Beversbrook Road, London N19"
1304,https://www.zoopla.co.uk//for-sale/details/54165219,Londres,E13,50000,NA,vente,A,NA,NA,NA,Property for sale,Maison avec jardin,NA,"Grange Road, Plaistow E13"
1305,https://www.zoopla.co.uk//for-sale/details/54164871,Londres,SE18,290000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Elizabeth Fry Place, Woolwich SE18"
1306,https://www.zoopla.co.uk//for-sale/details/54161354,Londres,SE9,325000,NA,vente,A,3,1,1,3 bed flat for sale,Appartement,NA,"Tarnwood Park, Court Road, Eltham SE9"
1307,https://www.zoopla.co.uk//new-homes/details/54165184,Ilford,IG1,300000,NA,vente,N,1,1,NA,1 bed flat for sale,Appartement,NA,"Ilford Hill, Ilford IG1"
1308,https://www.zoopla.co.uk//new-homes/details/54165247,Ilford,IG1,75000,NA,vente,N,1,1,NA,1 bed flat for sale,Appartement,NA,"Ilford Hill, Ilford IG1"
1309,https://www.zoopla.co.uk//for-sale/details/54165190,Londres,E8,775000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA,"57 Kingsland High Street, London E8"
1310,https://www.zoopla.co.uk//for-sale/details/54165189,Londres,NW6,1650000,157.749294,vente,A,3,3,1,3 bed flat for sale,Appartement,NA,"Greville Road, London NW6"
1311,https://www.zoopla.co.uk//new-homes/details/54165121,Ilford,IG1,73750,NA,vente,N,1,1,NA,1 bed flat for sale,Appartement,NA,"Ilford Hill, Ilford IG1"
1312,https://www.zoopla.co.uk//for-sale/details/54165101,Londres,W9,450000,54.348255,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Carlton Gate, Maida Vale W9"
1313,https://www.zoopla.co.uk//for-sale/details/54165117,London,WC2N,800000,NA,vente,A,1,1,NA,1 bed flat for sale,Appartement,NA,"London, London, London WC2N"
1314,https://www.zoopla.co.uk//for-sale/details/54165092,Londres,N16,350000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Defoe Road, London N16"
1315,https://www.zoopla.co.uk//new-homes/details/54165095,Ilford,IG1,295000,NA,vente,N,1,1,NA,1 bed flat for sale,Appartement,NA,"Ilford Hill, Ilford IG1"
1316,https://www.zoopla.co.uk//for-sale/details/54165093,Londres,SE19,900000,NA,vente,A,5,2,3,5 bed semi-detached house for sale,Maison,NA,"Convent Hill, London SE19"
1317,https://www.zoopla.co.uk//for-sale/details/54165091,Londres,SE21,639950,NA,vente,A,2,1,2,2 bed flat for sale,Appartement,NA,"Croxted Road, Dulwich, London SE21"
1318,https://www.zoopla.co.uk//for-sale/details/54165073,Londres,NW2,575000,NA,vente,A,3,1,1,3 bed flat for sale,Appartement,NA,"Finchley Road, London NW2"
1319,https://www.zoopla.co.uk//for-sale/details/54165049,Londres,E8,575000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Kingsland High Street, London E8"
1320,https://www.zoopla.co.uk//for-sale/details/54165056,Londres,E1,375000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Stepney Green, Stepney, London E1"
1321,https://www.zoopla.co.uk//for-sale/details/54165044,Wallington,SM6,295000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Woodcote Road, Wallington SM6"
1322,https://www.zoopla.co.uk//for-sale/details/54165028,Hayes,UB3,425000,NA,vente,A,3,2,1,3 bed semi-detached house for sale,Maison,NA,"Tudor Road, Hayes UB3"
1323,https://www.zoopla.co.uk//new-homes/details/54165014,Londres,SE25,450000,NA,vente,N,2,2,1,2 bed penthouse for sale,Maison,NA,"Sunny Bank, London SE25"
1324,https://www.zoopla.co.uk//for-sale/details/54165001,London,WC2N,1000000,NA,vente,A,1,1,NA,1 bed flat for sale,Appartement,NA,"London, London, London WC2N"
1325,https://www.zoopla.co.uk//new-homes/details/51642982,Epsom,KT19,520000,NA,vente,N,2,2,1,2 bed maisonette for sale,Maisonette,NA,"West Hill, Epsom KT19"
1326,https://www.zoopla.co.uk//for-sale/details/54164986,Londres,E7,450000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Forest Gate, London, England E7"
1327,https://www.zoopla.co.uk//for-sale/details/54164984,Belgravia,SW1W,6950000,275.271589,vente,A,3,4,2,3 bed terraced house for sale,Maison,NA,"Elizabeth Street, Belgravia SW1W"
1328,https://www.zoopla.co.uk//for-sale/details/54164983,West Drayton,UB7,325000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA,"Park Lodge Avenue, West Drayton UB7"
1329,https://www.zoopla.co.uk//for-sale/details/52313044,Londres,W8,15950000,NA,vente,A,5,NA,NA,5 bed flat for sale,Appartement,NA,"Hollandgreen Place, London W8"
1330,https://www.zoopla.co.uk//for-sale/details/54164966,Londres,NW8,3500000,214,vente,A,5,4,2,5 bed terraced house for sale,Maison,NA,"The Marlowes, London NW8"
1331,https://www.zoopla.co.uk//for-sale/details/54164973,Londres,NW3,550000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"East Heath Road, Hampstead, London NW3"
1332,https://www.zoopla.co.uk//for-sale/details/54164970,Londres,SW6,715000,NA,vente,A,2,1,NA,2 bed flat for sale,Appartement,NA,"Tynemouth Street, London SW6"
1333,https://www.zoopla.co.uk//for-sale/details/51721633,Londres,SW6,450000,NA,vente,A,1,1,NA,1 bed flat for sale,Appartement,NA,"Anselm Road, London SW6"
1334,https://www.zoopla.co.uk//for-sale/details/54164901,Stanmore,HA7,525000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA,"Portland Crescent, Stanmore, Middlesex HA7"
1335,https://www.zoopla.co.uk//for-sale/details/51005531,London,EC1V,650000,NA,vente,A,2,1,NA,2 bed flat for sale,Appartement,NA,"St. John Street, London EC1V"
1336,https://www.zoopla.co.uk//for-sale/details/54164853,Londres,N21,675000,153.661562,vente,A,5,2,2,5 bed semi-detached house for sale,Maison,NA,"Berkeley Gardens, Winchmore Hill N21"
1337,https://www.zoopla.co.uk//for-sale/details/54164851,London,EN1,300000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Seaford Road, Enfield, Middlesex, London EN1"
1338,https://www.zoopla.co.uk//for-sale/details/54164849,Londres,N7,500000,46.4515,vente,A,2,NA,NA,2 bed flat for sale,Appartement,NA,"Tufnell Park Road, Tufnell Park, London N7"
1339,https://www.zoopla.co.uk//for-sale/details/54164832,Hayes,UB4,259950,NA,vente,A,1,1,1,1 bed maisonette for sale,Maisonette,NA,"Ramulis Drive, Hayes UB4"
1340,https://www.zoopla.co.uk//for-sale/details/54164809,Edgware,HA8,525000,NA,vente,A,3,1,2,3 bed end terrace house for sale,Maison,NA,"Vancouver Road, Edgware HA8"
1341,https://www.zoopla.co.uk//for-sale/details/54164782,Welling,DA16,170000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Park View Road, Welling, Kent DA16"
1342,https://www.zoopla.co.uk//for-sale/details/54164783,Londres,N1,749995,62.430816,vente,A,2,1,NA,2 bed flat for sale,Appartement,NA,"Balfe Street, London N1"
1343,https://www.zoopla.co.uk//for-sale/details/54164784,London,SW1W,1275000,83,vente,A,3,2,1,3 bed flat for sale,Appartement,NA,"Bramah House, 9 Gatliff Road, Grosvenor Waterside, London SW1W"
1344,https://www.zoopla.co.uk//for-sale/details/38757474,Londres,N3,475000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Ballards Lane, Finchley N3"
1345,https://www.zoopla.co.uk//for-sale/details/54164775,Londres,N22,379950,67.633384,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Nightingale Road, London N22"
1346,https://www.zoopla.co.uk//for-sale/details/54164776,Twickenham,TW2,525000,NA,vente,A,3,1,NA,3 bed flat for sale,Appartement,NA,"Wellesley Road, Twickenham TW2"
1347,https://www.zoopla.co.uk//for-sale/details/54164780,Londres,SE5,430000,43.292798,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Allendale Close, London SE5"
1348,https://www.zoopla.co.uk//for-sale/details/54164779,Orpington,BR5,300000,62.802428,vente,A,2,2,1,2 bed flat for sale,Appartement,NA,"Ridge Place, Orpington BR5"
1349,https://www.zoopla.co.uk//for-sale/details/54164770,Londres,SE28,250000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA,"Thames Reach, Thamesmead SE28"
1350,https://www.zoopla.co.uk//for-sale/details/54164753,Londres,N12,600000,NA,vente,A,3,NA,NA,3 bed semi-detached house for sale,Maison,NA,"Springfield Close, Woodside Park N12"
1351,https://www.zoopla.co.uk//for-sale/details/54164728,Chessington,KT9,450000,NA,vente,A,3,1,2,3 bed end terrace house for sale,Maison,NA,"Ashby Avenue, Chessington, Surrey KT9"
1352,https://www.zoopla.co.uk//new-homes/details/54164721,Epsom,KT19,395000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,Help to buy,"West Hill, Epsom KT19"
1353,https://www.zoopla.co.uk//for-sale/details/54164688,Orpington,BR5,415000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA,"Robinhood Green, Orpington BR5"
1354,https://www.zoopla.co.uk//for-sale/details/54164655,Romford,RM1,300000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA,"Loom Grove, Romford, Essex RM1"
1355,https://www.zoopla.co.uk//for-sale/details/54164642,Londres,SW11,535000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Oberstein Road, London SW11"
1356,https://www.zoopla.co.uk//for-sale/details/54164650,Twickenham,TW2,475000,NA,vente,A,3,1,3,3 bed semi-detached house for sale,Maison,NA,"Hospital Bridge Road, Whitton, Twickenham TW2"
1357,https://www.zoopla.co.uk//for-sale/details/54164628,Londres,NW7,400000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA,"Daws Lane, Mill Hill, London NW7"
1358,https://www.zoopla.co.uk//for-sale/details/54164624,Londres,NW7,399950,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Featherstone Road, London NW7"
1359,https://www.zoopla.co.uk//for-sale/details/54164617,Mitcham,CR4,235000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Morden Road, Mitcham CR4"
1360,https://www.zoopla.co.uk//for-sale/details/54164593,Londres,SW15,449950,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Fawe Park Road, London SW15"
1361,https://www.zoopla.co.uk//for-sale/details/54164608,Newbury Park,IG3,325000,NA,vente,A,3,2,1,3 bed flat for sale,Appartement,NA,"Suffolk Road, Newbury Park IG3"
1362,https://www.zoopla.co.uk//new-homes/details/54164477,Londres,NW7,850000,127.555819,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA,"Inglis Way, Mill Hill East NW7"
1363,https://www.zoopla.co.uk//new-homes/details/54164492,Londres,NW7,775000,112.133921,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA,"Inglis Way, Mill Hill East NW7"
1364,https://www.zoopla.co.uk//new-homes/details/54164506,Londres,NW7,765000,110.926182,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA,"Inglis Way, Mill Hill East NW7"
1365,https://www.zoopla.co.uk//for-sale/details/54164529,Southall,UB2,229950,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Burket Close, Southall UB2"
1366,https://www.zoopla.co.uk//for-sale/details/51429744,Londres,NW6,1150000,NA,vente,A,5,3,2,5 bed maisonette for sale,Maisonette,NA,"The Avenue, London NW6"
1367,https://www.zoopla.co.uk//for-sale/details/54164478,Londres,E3,350000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Euler Court, 4 Axio Way, London E3"
1368,https://www.zoopla.co.uk//for-sale/details/54164466,Barnet,EN5,650000,NA,vente,A,3,2,1,3 bed terraced house for sale,Maison,NA,"Moxon Street, Barnet, Hertfordshire EN5"
1369,https://www.zoopla.co.uk//for-sale/details/54164441,Hadley Wood,EN4,1100000,186,vente,A,3,3,1,3 bed flat for sale,Appartement,NA,"Cockfosters Road, Hadley Wood, Hertfordshire EN4"
1370,https://www.zoopla.co.uk//for-sale/details/54164428,East Molesey,KT8,675000,NA,vente,A,4,2,1,4 bed property for sale,Maison avec jardin,NA,"Kings Chase, East Molesey KT8"
1371,https://www.zoopla.co.uk//for-sale/details/54164404,Londres,SW17,775000,NA,vente,A,3,1,2,3 bed end terrace house for sale,Maison,NA,"Crowborough Road, London SW17"
1372,https://www.zoopla.co.uk//new-homes/details/54164330,Londres,E14,550000,79.89658,vente,N,2,2,NA,2 bed flat for sale,Appartement,NA,"Abbott Road, Canning Town E14"
1373,https://www.zoopla.co.uk//for-sale/details/54164400,Stanmore,HA7,1300000,NA,vente,A,4,2,2,4 bed detached house for sale,Maison,NA,"Aylwards Rise, Stanmore HA7"
1374,https://www.zoopla.co.uk//new-homes/details/54164338,Londres,E14,445000,53.512128,vente,N,1,1,NA,1 bed flat for sale,Appartement,NA,"Abbott Road, Canning Town E14"
1375,https://www.zoopla.co.uk//new-homes/details/54164349,Londres,E14,415000,53.605031,vente,N,1,1,NA,1 bed flat for sale,Appartement,NA,"Abbott Road, Canning Town E14"
1376,https://www.zoopla.co.uk//new-homes/details/54164373,Surbiton,KT6,415000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA,"Red Lion Road, Surbiton KT6"
1377,https://www.zoopla.co.uk//for-sale/details/54164368,Londres,NW9,275000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Hyde Court, Church Lane, Kingsbury NW9"
1378,https://www.zoopla.co.uk//for-sale/details/54164195,Londres,E17,524995,NA,vente,A,2,1,NA,2 bed end terrace house for sale,Maison,NA,"Ritchings Avenue, London E17"
1379,https://www.zoopla.co.uk//for-sale/details/54164348,Londres,SE26,450000,76.552072,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Crystal Palace Park Road, London SE26"
1380,https://www.zoopla.co.uk//for-sale/details/54164328,Northumberland Heath,DA8,325000,NA,vente,A,2,1,1,2 bed bungalow for sale,Bungalow,NA,"Carlton Road, Northumberland Heath, Kent DA8"
1381,https://www.zoopla.co.uk//for-sale/details/54164323,Londres,SE19,320000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA,"Menlo Gardens, Crystal Palace SE19"
1382,https://www.zoopla.co.uk//for-sale/details/54164311,Coulsdon,CR5,550000,NA,vente,A,4,2,1,4 bed detached house for sale,Maison,NA,"Caterham Drive, Old Coulsdon, Coulsdon CR5"
1383,https://www.zoopla.co.uk//new-homes/details/54164292,Londres,N8,527000,73.114661,vente,N,2,2,NA,2 bed flat for sale,Appartement,Help to buy,"Hampden Road, London N8"
1384,https://www.zoopla.co.uk//for-sale/details/54164246,Enfield,EN2,280000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Bycullah Road, Enfield EN2"
1385,https://www.zoopla.co.uk//for-sale/details/54164244,Surbiton,KT6,720000,NA,vente,A,4,1,1,4 bed detached house for sale,Maison,NA,"Brook Road, Surbiton KT6"
1386,https://www.zoopla.co.uk//for-sale/details/54164239,Chislehurst,BR7,2750000,484.303339,vente,A,5,4,3,5 bed detached house for sale,Maison,NA,"Wilderness Road, Chislehurst, Kent BR7"
1387,https://www.zoopla.co.uk//new-homes/details/54164231,Londres,SE1,1030000,NA,vente,N,1,1,1,1 bed flat for sale,Appartement,NA,"Casson Square, London SE1"
1388,https://www.zoopla.co.uk//for-sale/details/53172653,Londres,N17,375000,NA,vente,A,2,1,1,2 bed terraced house for sale,Maison,NA,"Poynton Road, London N17"
1389,https://www.zoopla.co.uk//for-sale/details/54164181,Uxbridge,UB10,350000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Wallace Close, Uxbridge, Middlesex UB10"
1390,https://www.zoopla.co.uk//for-sale/details/54164131,Londres,SW6,715000,NA,vente,A,2,2,2,2 bed flat for sale,Appartement,NA,"Tynemouth Street, London SW6"
1391,https://www.zoopla.co.uk//for-sale/details/54164119,Londres,SW16,970000,186.642127,vente,A,6,3,2,6 bed end terrace house for sale,Maison,NA,"Norfolk House Road, Streatham SW16"
1392,https://www.zoopla.co.uk//for-sale/details/54164093,Londres,SW12,600000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA,"Fontenoy Road, London SW12"
1393,https://www.zoopla.co.uk//for-sale/details/54164090,Londres,W4,549950,54,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Arlington Park Mansions, London W4"
1394,https://www.zoopla.co.uk//for-sale/details/54163994,Uxbridge,UB10,325000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Brand Avenue, Uxbridge UB10"
1395,https://www.zoopla.co.uk//for-sale/details/54163949,Londres,SW19,400000,NA,vente,A,1,1,NA,1 bed flat for sale,Appartement,NA,"London, London, London SW19"
1396,https://www.zoopla.co.uk//for-sale/details/54163927,Londres,E13,340000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"1A Jedburgh Road, London E13"
1397,https://www.zoopla.co.uk//for-sale/details/54163896,Little Heath,EN6,600000,NA,vente,A,2,1,1,2 bed bungalow for sale,Bungalow,NA,"Heronfield, Little Heath EN6"
1398,https://www.zoopla.co.uk//for-sale/details/54163839,Londres,W2,995000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA,"Portsea Hall, Hyde Park Estate, London W2"
1399,https://www.zoopla.co.uk//for-sale/details/54163789,Harefield,UB9,499950,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA,"The Furrows, Harefield UB9"
1400,https://www.zoopla.co.uk//for-sale/details/54163794,Kingston Upon Thames,KT2,2775000,NA,vente,A,8,4,3,8 bed detached house for sale,Maison,NA,"Coombe Neville, Coombe, Kingston Upon Thames KT2"
1401,https://www.zoopla.co.uk//for-sale/details/54163786,Londres,SE6,265000,51.003747,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Dunfield Road, London SE6"
1402,https://www.zoopla.co.uk//for-sale/details/54163777,Londres,SW10,700000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Finborough Road, Fulham, London SW10"
1403,https://www.zoopla.co.uk//for-sale/details/51615845,Londres,SW16,300000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Anderson Heights London Road, Norbury SW16"
1404,https://www.zoopla.co.uk//for-sale/details/54163671,Harrow,HA2,1325000,NA,vente,A,4,2,3,4 bed detached house for sale,Maison,NA,"Crown Street, Harrow-On-The-Hill, Harrow HA2"
1405,https://www.zoopla.co.uk//for-sale/details/54163675,Londres,SW8,525000,NA,vente,A,2,1,NA,2 bed flat for sale,Appartement,NA,"Queenstown Road, London SW8"
1406,https://www.zoopla.co.uk//for-sale/details/54032058,Enfield,EN1,595000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA,"Village Road, Enfield EN1"
1407,https://www.zoopla.co.uk//for-sale/details/54163658,Stanmore,HA7,1295000,308.995378,vente,A,6,3,4,6 bed detached house for sale,Maison,NA,"Dalkeith Grove, Stanmore HA7"
1408,https://www.zoopla.co.uk//for-sale/details/54163647,Mitcham,CR4,400000,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA,"The Close, Mitcham CR4"
1409,https://www.zoopla.co.uk//for-sale/details/54163631,Londres,SW19,1250000,NA,vente,A,3,2,1,3 bed terraced house for sale,Maison,NA,"Sycamore Road, London SW19"
1410,https://www.zoopla.co.uk//for-sale/details/54163626,Londres,W8,5750000,NA,vente,A,5,5,3,5 bed terraced house for sale,Maison,NA,"Kensington Square, London W8"
1411,https://www.zoopla.co.uk//for-sale/details/54163624,Isleworth,TW7,599950,NA,vente,A,3,1,1,3 bed detached bungalow for sale,Bungalow,NA,"Essex Avenue, Isleworth TW7"
1412,https://www.zoopla.co.uk//for-sale/details/54163607,Wembley,HA0,749950,NA,vente,A,7,NA,NA,7 bed maisonette for sale,Maisonette,NA,"Harrowdene Road, Wembley, Middlesex HA0"
1413,https://www.zoopla.co.uk//for-sale/details/54163583,Londres,E16,695000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA,"Liner House, Royal Wharf, London E16"
1414,https://www.zoopla.co.uk//for-sale/details/47959348,Barnet,EN4,785000,NA,vente,A,3,1,1,3 bed semi-detached house for sale,Maison,NA,"Cockfosters, Barnet EN4"
1415,https://www.zoopla.co.uk//for-sale/details/54163535,Erith,DA8,375000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA,"Beechfield Road, Erith, Kent DA8"
1416,https://www.zoopla.co.uk//for-sale/details/54163512,Londres,NW3,549950,49.796008,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Eton Place, Eton College Road, London NW3"
1417,https://www.zoopla.co.uk//for-sale/details/54163499,London,WC2N,600000,NA,vente,A,1,1,NA,1 bed flat for sale,Appartement,NA,"London, London, London WC2N"
1418,https://www.zoopla.co.uk//for-sale/details/54163487,Londres,W7,535000,NA,vente,A,2,1,1,2 bed semi-detached bungalow for sale,Bungalow,NA,"Mayfield Gardens, Hanwell W7"
1419,https://www.zoopla.co.uk//for-sale/details/54163462,Londres,SW3,3250000,163.137668,vente,A,4,3,3,4 bed semi-detached house for sale,Maison,NA,"First Street, Chelsea SW3"
1420,https://www.zoopla.co.uk//for-sale/details/54163459,Londres,N6,650000,67,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Hillside Gardens, London N6"
1421,https://www.zoopla.co.uk//for-sale/details/54163423,Londres,SE18,465000,NA,vente,A,3,1,2,3 bed end terrace house for sale,Maison,NA,"Heavitree Road, Plumstead SE18"
1422,https://www.zoopla.co.uk//for-sale/details/54163407,Surbiton,KT6,600000,NA,vente,A,2,1,1,2 bed semi-detached house for sale,Maison,NA,"Douglas Road, Tolworth, Surbiton KT6"
1423,https://www.zoopla.co.uk//for-sale/details/54163406,Londres,N13,575000,138.053858,vente,A,4,2,1,4 bed terraced house for sale,Maison,NA,"Rayleigh Road, Palmers Green N13"
1424,https://www.zoopla.co.uk//new-homes/details/54163403,Londres,SE1,1350000,NA,vente,N,2,2,1,2 bed flat for sale,Appartement,NA,"Chatsworth House, One Tower Bridge, Duches Walk SE1"
1425,https://www.zoopla.co.uk//for-sale/details/54163384,Londres,W3,425000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Stanley Road, London W3"
1426,https://www.zoopla.co.uk//for-sale/details/54163396,Londres,W12,375000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"White City Estate, London W12"
1427,https://www.zoopla.co.uk//for-sale/details/54163395,Epsom,KT19,550000,NA,vente,A,2,1,2,2 bed detached bungalow for sale,Bungalow,NA,"Lansdowne Road, West Ewell, Epsom KT19"
1428,https://www.zoopla.co.uk//new-homes/details/54163383,Londres,N8,496000,66.797257,vente,N,2,2,NA,2 bed flat for sale,Appartement,Help to buy,"Hampden Road, London N8"
1429,https://www.zoopla.co.uk//for-sale/details/54163347,Londres,W13,475000,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Westfield Road, London W13"
1430,https://www.zoopla.co.uk//for-sale/details/54163337,Londres,NW3,750000,NA,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Belsize Square, London NW3"
1431,https://www.zoopla.co.uk//for-sale/details/54163335,Londres,NW7,895000,NA,vente,A,3,2,2,3 bed detached house for sale,Maison,NA,"Croft Close, Mill Hill, London NW7"
1432,https://www.zoopla.co.uk//for-sale/details/54163281,Kenley,CR8,400000,NA,vente,A,2,1,2,2 bed semi-detached house for sale,Maison,NA,"Little Roke Avenue, Kenley CR8"
1433,https://www.zoopla.co.uk//for-sale/details/54163286,Beckenham,BR3,625000,NA,vente,A,5,2,2,5 bed terraced house for sale,Maison,NA,"Balmoral Avenue, Beckenham BR3"
1434,https://www.zoopla.co.uk//for-sale/details/54163280,Londres,SW11,1250000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA,"Ambassador Building, Embassy Gardens, Nine Elms SW11"
1435,https://www.zoopla.co.uk//for-sale/details/54162860,Greenford,UB6,399950,NA,vente,A,3,1,2,3 bed terraced house for sale,Maison,NA,"Canterbury Close, Greenford UB6"
1436,https://www.zoopla.co.uk//for-sale/details/54162749,Londres,SE23,775000,NA,vente,A,3,1,2,3 bed semi-detached house for sale,Maison,NA,"Westwood Park, London SE23"
1437,https://www.zoopla.co.uk//for-sale/details/54162700,Feltham,TW14,450000,NA,vente,A,3,1,2,3 bed bungalow for sale,Bungalow,NA,"Hatton Road, Bedfont, Feltham TW14"
1438,https://www.zoopla.co.uk//for-sale/details/52776090,London,E1W,800000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA,"Riviera Court, St. Katharines Way, London E1W"
1439,https://www.zoopla.co.uk//for-sale/details/54162701,Londres,SE18,349995,NA,vente,A,3,1,1,3 bed terraced house for sale,Maison,NA,"Warwick Terrace, Plumstead SE18"
1440,https://www.zoopla.co.uk//for-sale/details/54162685,Twickenham,TW2,349950,NA,vente,A,2,1,1,2 bed flat for sale,Appartement,NA,"Hampton Road, Twickenham TW2"
1441,https://www.zoopla.co.uk//for-sale/details/54162675,Uxbridge,UB8,325000,NA,vente,A,2,1,1,2 bed maisonette for sale,Maisonette,NA,"Colham Green Road, Uxbridge UB8"
1442,https://www.zoopla.co.uk//for-sale/details/54162668,Londres,NW6,750000,93.367515,vente,A,1,1,1,1 bed flat for sale,Appartement,NA,"Welbeck Mansions, Inglewood Road, West Hampstead NW6"
1443,https://www.zoopla.co.uk//for-sale/details/54162620,Feltham,TW13,295000,NA,vente,A,2,2,1,2 bed flat for sale,Appartement,NA,"Tilley Road, Feltham TW13"
